Ipc-image Image,Ipc-image Image.1,Ipc-lockup-overlay URL,Title,Title.1,Ipc-inline-list__item,Ipc-inline-list__item.1,Rating,Rating.1,Ipc-html-content-inner-div,Ipc-inline-list__item.2,Sc-9fe7b0ef-0,genre,image_path,download_error,valid_image
"https://m.media-amazon.com/images/M/MV5BYzk5NjJkMTQtN2IyNC00YWM5LTlhZmMtNGI3MWNhMTU1YTc4XkEyXkFqcGc@._V1_QL75_UY266_CR1,0,180,266_.jpg","Brad Pitt, Benicio Del Toro, Dennis Farina, Vinnie Jones, Jason Statham, and Ade in Snatch (2000)",https://www.imdb.com/title/tt0208092/?ref_=sr_i_164,https://www.imdb.com/title/tt0208092/?ref_=sr_t_164,164. Snatch,2000,1h 42m,8.2,( 975K ),"Unscrupulous boxing promoters, violent bookmakers, a Russian gangster, incompetent amateur robbers and supposedly Jewish jewelers fight to track down a priceless stolen diamond.",R,55.0,Action_Adventure,images\163.jpg,,True
"https://m.media-amazon.com/images/M/MV5BZDNhMGYwM2UtMTdlZS00MGQ1LWI2YzAtODY5YWI1MjYyNzRmXkEyXkFqcGc@._V1_QL75_UX180_CR0,3,180,266_.jpg",Robert De Niro in Taxi Driver (1976),https://www.imdb.com/title/tt0075314/?ref_=sr_i_165,https://www.imdb.com/title/tt0075314/?ref_=sr_t_165,165. Taxi Driver,1976,1h 54m,8.2,( 1M ),"A mentally unstable veteran works as a nighttime taxi driver in New York City, where the perceived decadence and sleaze fuels his urge for violent action.",R,94.0,Drama_Crime,images\164.jpg,,True
"https://m.media-amazon.com/images/M/MV5BZWNiZjVlZTUtNGUwYi00MjJmLTg2MDctNWEzYTJiMzY1ODc4XkEyXkFqcGc@._V1_QL75_UX180_CR0,9,180,266_.jpg","Mark Hamill, Pedro Pascal, Lupita Nyong'o, Piotr Michael, and Kit Connor in The Wild Robot (2024)",https://www.imdb.com/title/tt29623480/?ref_=sr_i_166,https://www.imdb.com/title/tt29623480/?ref_=sr_t_166,166. The Wild Robot,2024,1h 42m,8.2,( 221K ),A sentient robot stranded on an uninhabited island raises an orphaned gosling while trying to fit in with the local wildlife.,PG,85.0,Sci_Fi,images\165.jpg,,True
"https://m.media-amazon.com/images/M/MV5BYzkxZjg2NDQtMGVjMy00NWZkLTk0ZDEtZWE3NDYwYjAyMTg1XkEyXkFqcGc@._V1_QL75_UX180_CR0,9,180,266_.jpg",George MacKay and Dean-Charles Chapman in 1917 (2019),https://www.imdb.com/title/tt8579674/?ref_=sr_i_167,https://www.imdb.com/title/tt8579674/?ref_=sr_t_167,167. 1917,2019,1h 59m,8.2,( 769K ),"April 6th, 1917. As an infantry battalion assembles to wage war deep in enemy territory, two soldiers are assigned to race against time and deliver a message that will stop 1,600 men from walking straight into a deadly trap.",R,78.0,Action_Adventure,images\166.jpg,,True
"https://m.media-amazon.com/images/M/MV5BODdiMjY1OGYtNDk0NC00NGQ1LWI4MDItOTJhMTM0YjE1YTAzXkEyXkFqcGc@._V1_QL75_UY266_CR1,0,180,266_.jpg","Kim Basinger, Russell Crowe, Kevin Spacey, Danny DeVito, and Guy Pearce in L.A. Confidential (1997)",https://www.imdb.com/title/tt0119488/?ref_=sr_i_168,https://www.imdb.com/title/tt0119488/?ref_=sr_t_168,168. L.A. Confidential,1997,2h 18m,8.2,( 658K ),"As corruption grows in 1950s Los Angeles, three policemen - one strait-laced, one brutal, and one sleazy - investigate a series of murders with their own brand of justice.",R,91.0,Horror_Thriller,images\167.jpg,,True
"https://m.media-amazon.com/images/M/MV5BNGIxNzQ0YzYtMjNmYi00YjBlLWFjNzEtNGE3ZGFmYTczM2MwXkEyXkFqcGc@._V1_QL75_UX180_CR0,1,180,266_.jpg","Sean Connery, Harrison Ford, Denholm Elliott, Michael Byrne, Alison Doody, and John Rhys-Davies in Indiana Jones and the Last Crusade (1989)",https://www.imdb.com/title/tt0097576/?ref_=sr_i_169,https://www.imdb.com/title/tt0097576/?ref_=sr_t_169,169. Indiana Jones and the Last Crusade,1989,2h 7m,8.2,( 862K ),"In 1938, after his father goes missing while pursuing the Holy Grail, Indiana Jones finds himself up against the Nazis again to stop them from obtaining its powers.",PG-13,65.0,Drama_Crime,images\168.jpg,,True
"https://m.media-amazon.com/images/M/MV5BYTA3NDU5MWEtNTk4Yy00ZDNkLThmZTQtMjU3ZGVhYzAyMzU4XkEyXkFqcGc@._V1_QL75_UX180_CR0,2,180,266_.jpg",The Thing (1982),https://www.imdb.com/title/tt0084787/?ref_=sr_i_170,https://www.imdb.com/title/tt0084787/?ref_=sr_t_170,170. The Thing,1982,1h 49m,8.2,( 525K ),A research team in Antarctica is hunted by a shape-shifting alien that assumes the appearance of its victims.,R,57.0,Sci_Fi,images\169.jpg,,True
"https://m.media-amazon.com/images/M/MV5BYWUzNzZkNzUtNDdiYy00Nzk5LTgxMmItNTk0MjRjNjdjNDA0XkEyXkFqcGc@._V1_QL75_UX180_CR0,2,180,266_.jpg",Full Metal Jacket (1987),https://www.imdb.com/title/tt0093058/?ref_=sr_i_171,https://www.imdb.com/title/tt0093058/?ref_=sr_t_171,171. Full Metal Jacket,1987,1h 56m,8.2,( 850K ),A pragmatic U.S. Marine observes the dehumanizing effects the Vietnam War has on his fellow recruits from their brutal boot camp training to the bloody street fighting in Hue.,R,78.0,Action_Adventure,images\170.jpg,,True
"https://m.media-amazon.com/images/M/MV5BMTgwNTI3OTczOV5BMl5BanBnXkFtZTcwMTM3MTUyMw@@._V1_QL75_UY266_CR0,0,180,266_.jpg",Ricardo Darín and Soledad Villamil in The Secret in Their Eyes (2009),https://www.imdb.com/title/tt1305806/?ref_=sr_i_172,https://www.imdb.com/title/tt1305806/?ref_=sr_t_172,172. The Secret in Their Eyes,2009,2h 9m,8.2,( 242K ),A retired legal counselor writes a novel hoping to find closure for one of his past unresolved homicide cases and for his unreciprocated love with his superior--both of which still haunt him decades later.,R,80.0,Romance,images\171.jpg,,True
"https://m.media-amazon.com/images/M/MV5BNmZmMzM3YWMtZjg5Yi00M2MxLTg3ZGItNGU4YjQxNDAxM2Q4XkEyXkFqcGc@._V1_QL75_UX180_CR0,2,180,266_.jpg","Clint Eastwood, Morgan Freeman, Gene Hackman, and Richard Harris in Unforgiven (1992)",https://www.imdb.com/title/tt0105695/?ref_=sr_i_173,https://www.imdb.com/title/tt0105695/?ref_=sr_t_173,173. Unforgiven,1992,2h 10m,8.2,( 468K ),"Retired Old West gunslinger Will Munny reluctantly takes on one last job to avenge an injustice with the help of his old partner and a young would-be gunman calling himself ""The Schofield Kid"".",R,85.0,Action_Adventure,images\172.jpg,,True
"https://m.media-amazon.com/images/M/MV5BMTY3MjM1Mzc4N15BMl5BanBnXkFtZTgwODM0NzAxMDE@._V1_QL75_UX180_CR0,0,180,266_.jpg",Malcolm McDowell in A Clockwork Orange (1971),https://www.imdb.com/title/tt0066921/?ref_=sr_i_174,https://www.imdb.com/title/tt0066921/?ref_=sr_t_174,174. A Clockwork Orange,1971,2h 16m,8.2,( 935K ),Alex DeLarge and his droogs barbarize a decaying near-future.,R,77.0,Sci_Fi,images\173.jpg,,True
"https://m.media-amazon.com/images/M/MV5BYjgzNjFkMmItOGJhNi00NWM3LWJlYTUtNDExMGQ3ZTI3NjJkXkEyXkFqcGc@._V1_QL75_UX180_CR0,0,180,266_.jpg",Russell Crowe in A Beautiful Mind (2001),https://www.imdb.com/title/tt0268978/?ref_=sr_i_175,https://www.imdb.com/title/tt0268978/?ref_=sr_t_175,175. A Beautiful Mind,2001,2h 15m,8.2,( 1.1M ),"A mathematical genius, John Nash made an astonishing discovery early in his career and stood on the brink of international acclaim. But Nash soon found himself on a harrowing journey of self-discovery.",PG-13,72.0,Drama_Crime,images\174.jpg,,True
"https://m.media-amazon.com/images/M/MV5BMTY1OTg0MjE3MV5BMl5BanBnXkFtZTcwNTUxMTkyMQ@@._V1_QL75_UX180_CR0,0,180,266_.jpg","Christian Bale, Jean Simmons, Chieko Baishô, and Takuya Kimura in Howl's Moving Castle (2004)",https://www.imdb.com/title/tt0347149/?ref_=sr_i_176,https://www.imdb.com/title/tt0347149/?ref_=sr_t_176,176. Howl's Moving Castle,2004,1h 59m,8.2,( 510K ),"When an unconfident young woman is cursed with an old body by a spiteful witch, her only chance of breaking the spell lies with a self-indulgent yet insecure young wizard and his companions in his legged, walking castle.",PG,82.0,Drama_Crime,images\175.jpg,,True
"https://m.media-amazon.com/images/M/MV5BOTc1NTAxMWItMWFlNy00MmU2LTkwMTMtNzMwOTg5OTQ5YTFiXkEyXkFqcGc@._V1_QL75_UX180_CR0,1,180,266_.jpg",Ivana Baquero in Pan's Labyrinth (2006),https://www.imdb.com/title/tt0457430/?ref_=sr_i_177,https://www.imdb.com/title/tt0457430/?ref_=sr_t_177,177. Pan's Labyrinth,2006,1h 58m,8.2,( 746K ),"In 1944 Francoist Spain, an imaginative young girl meets a faun who tells her she's a princess and that she must prove her worthiness by completing three dangerous tasks.",R,98.0,Animation_Family,images\176.jpg,,True
"https://m.media-amazon.com/images/M/MV5BMGNlYmM1NmQtYWExMS00NmRjLTg5ZmEtMmYyYzJkMzljYWMxXkEyXkFqcGc@._V1_QL75_UX180_CR0,2,180,266_.jpg",Bruce Willis in Die Hard (1988),https://www.imdb.com/title/tt0095016/?ref_=sr_i_178,https://www.imdb.com/title/tt0095016/?ref_=sr_t_178,178. Die Hard,1988,2h 12m,8.2,( 1M ),A New York City cop tries to save his wife and several others taken hostage by terrorists during a Christmas party in a Los Angeles skyscraper.,R,72.0,Horror_Thriller,images\177.jpg,,True
"https://m.media-amazon.com/images/M/MV5BMTc5NjExNTA5OV5BMl5BanBnXkFtZTYwMTQ0ODY2._V1_QL75_UX180_CR0,0,180,266_.jpg","Albert Brooks, Ellen DeGeneres, and Barry Humphries in Finding Nemo (2003)",https://www.imdb.com/title/tt0266543/?ref_=sr_i_179,https://www.imdb.com/title/tt0266543/?ref_=sr_t_179,179. Finding Nemo,2003,1h 40m,8.2,( 1.2M ),"After his son is captured in the Great Barrier Reef and taken to Sydney, a timid clownfish sets out on a journey to bring him home.",G,90.0,Drama_Crime,images\178.jpg,,True
"https://m.media-amazon.com/images/M/MV5BMTU0NTU5NTAyMl5BMl5BanBnXkFtZTYwNzYwMDg2._V1_QL75_UY266_CR1,0,180,266_.jpg",Downfall (2004),https://www.imdb.com/title/tt0363163/?ref_=sr_i_180,https://www.imdb.com/title/tt0363163/?ref_=sr_t_180,180. Downfall,2004,2h 36m,8.2,( 400K ),"Traudl Junge, the final secretary for Adolf Hitler, tells of the Nazi dictator's final days in his Berlin bunker at the end of WWII.",R,82.0,Drama_Crime,images\179.jpg,,True
"https://m.media-amazon.com/images/M/MV5BYzUxMDAyMDAtNzIyZi00OGQ1LTllMjEtYzRjOThkZTUxNTliXkEyXkFqcGc@._V1_QL75_UX180_CR0,0,180,266_.jpg",Anthony Hopkins and Olivia Colman in The Father (2020),https://www.imdb.com/title/tt10272386/?ref_=sr_i_181,https://www.imdb.com/title/tt10272386/?ref_=sr_t_181,181. The Father,2020,1h 37m,8.2,( 244K ),"A man refuses all assistance from his daughter as he ages. When he tries to understand what is happening around him, he begins to doubt his loved ones, his own mind and even the fabric of his reality.",PG-13,88.0,Romance,images\180.jpg,,True
"https://m.media-amazon.com/images/M/MV5BYmYxZTE3YzMtYmE2Yy00NmFlLTkzYTAtYTAzN2IzNDFkN2E0XkEyXkFqcGc@._V1_QL75_UX180_CR0,5,180,266_.jpg",Clark Gable and Vivien Leigh in Gone with the Wind (1939),https://www.imdb.com/title/tt0031381/?ref_=sr_i_182,https://www.imdb.com/title/tt0031381/?ref_=sr_t_182,182. Gone with the Wind,1939,3h 58m,8.2,( 356K ),A sheltered and manipulative Southern belle and a roguish profiteer face off in a turbulent romance as the society around them crumbles with the end of slavery and is rebuilt during the Civil War and Reconstruction periods.,G,97.0,Romance,images\181.jpg,,True
"https://m.media-amazon.com/images/M/MV5BYWY4YmUzZmUtMzQ0ZS00N2Y2LWJlODQtN2IwMDc1MWQwMmU3XkEyXkFqcGc@._V1_QL75_UX180_CR0,2,180,266_.jpg","John Cleese, Terry Gilliam, Graham Chapman, Eric Idle, Terry Jones, Michael Palin, and Monty Python in Monty Python and the Holy Grail (1975)",https://www.imdb.com/title/tt0071853/?ref_=sr_i_183,https://www.imdb.com/title/tt0071853/?ref_=sr_t_183,183. Monty Python and the Holy Grail,1975,1h 31m,8.2,( 603K ),"King Arthur and his Knights of the Round Table embark on a surreal, low-budget search for the Holy Grail, encountering many, very silly obstacles.",PG,91.0,Drama_Crime,images\182.jpg,,True
"https://m.media-amazon.com/images/M/MV5BOTFiNzRiOWEtYTQwNy00NmRiLWE0ZWYtNTE0YjExZjFmZjkwXkEyXkFqcGc@._V1_QL75_UY266_CR3,0,180,266_.jpg",A Silent Voice: The Movie (2016),https://www.imdb.com/title/tt5323662/?ref_=sr_i_184,https://www.imdb.com/title/tt5323662/?ref_=sr_t_184,184. A Silent Voice: The Movie,2016,2h 10m,8.2,( 140K ),"A deaf girl, Shoko, is bullied by the popular Shoya. As Shoya continues to bully Shoko, the class turns its back on him. Shoko transfers and Shoya grows up as an outcast. Alone and depressed, the regretful Shoya finds Shoko to make amends.",Not Rated,78.0,Drama_Crime,images\183.jpg,,True
"https://m.media-amazon.com/images/M/MV5BNzEyZTUxMWItMGVhYy00Y2NlLTljYTMtYzBmMzI1YmUyMDBkXkEyXkFqcGc@._V1_QL75_UX180_CR0,6,180,266_.jpg",Vertigo (1958),https://www.imdb.com/title/tt0052357/?ref_=sr_i_185,https://www.imdb.com/title/tt0052357/?ref_=sr_t_185,185. Vertigo,1958,2h 8m,8.2,( 459K ),"A former San Francisco police detective juggles wrestling with his personal demons and becoming obsessed with the hauntingly beautiful woman he has been hired to trail, who may be deeply disturbed.",PG,100.0,Horror_Thriller,images\184.jpg,,True
"https://m.media-amazon.com/images/M/MV5BMDRhNmJjMzEtMWU5MC00YmEyLTg3ZmYtNzYxZTI1ZGU4ZjI1XkEyXkFqcGc@._V1_QL75_UX180_CR0,7,180,266_.jpg","Richard Attenborough, Steve McQueen, and James Garner in The Great Escape (1963)",https://www.imdb.com/title/tt0057115/?ref_=sr_i_186,https://www.imdb.com/title/tt0057115/?ref_=sr_t_186,186. The Great Escape,1963,2h 52m,8.2,( 277K ),Allied officers in a German prisoner of war camp during World War II make a daring plan for a mass escape by hundreds of POWs hoping to draw German personnel and resources away from combat operations.,Approved,86.0,Action_Adventure,images\185.jpg,,True
"https://m.media-amazon.com/images/M/MV5BZTlkYWU4MGEtZmQyYi00OWEzLTgzY2EtYzVjOTEzYzAyNTk1XkEyXkFqcGc@._V1_QL75_UX180_CR0,4,180,266_.jpg","Gregory Peck, Mary Badham, and Phillip Alford in To Kill a Mockingbird (1962)",https://www.imdb.com/title/tt0056592/?ref_=sr_i_187,https://www.imdb.com/title/tt0056592/?ref_=sr_t_187,187. To Kill a Mockingbird,1962,2h 9m,8.2,( 351K ),A widowed lawyer in Depression-era Alabama defends a black man against a false rape charge while teaching his young children about the sad reality of prejudice.,Approved,88.0,Animation_Family,images\186.jpg,,True
"https://m.media-amazon.com/images/M/MV5BYjk1ZDJlMmUtOWQ0Zi00MDM5LTk1OGYtODczNjFmMGYwZGVkXkEyXkFqcGc@._V1_QL75_UX180_CR0,2,180,266_.jpg","Orson Welles, Dorothy Comingore, and Ruth Warrick in Citizen Kane (1941)",https://www.imdb.com/title/tt0033467/?ref_=sr_i_188,https://www.imdb.com/title/tt0033467/?ref_=sr_t_188,188. Citizen Kane,1941,1h 59m,8.2,( 493K ),"Following the death of publishing tycoon Charles Foster Kane, reporters scramble to uncover the meaning of his final utterance: 'Rosebud.'",PG,100.0,Horror_Thriller,images\187.jpg,,True
"https://m.media-amazon.com/images/M/MV5BMGE3MDZhNmMtMmUxZS00MDJmLTgxYmQtOGU4ODU0Y2JmNDI1XkEyXkFqcGc@._V1_QL75_UX180_CR0,1,180,266_.jpg",John Hurt in The Elephant Man (1980),https://www.imdb.com/title/tt0080678/?ref_=sr_i_189,https://www.imdb.com/title/tt0080678/?ref_=sr_t_189,189. The Elephant Man,1980,2h 4m,8.2,( 282K ),"A Victorian surgeon rescues a heavily-disfigured and mistreated young man working as a sideshow freak, who gradually reveals his capacity for kindness, intelligence and sophistication.",PG,78.0,Action_Adventure,images\188.jpg,,True
"https://m.media-amazon.com/images/M/MV5BZDk2NDY5YjktMjEyMC00OTJhLTkzM2EtY2Q4Y2RjYzc2Yjk4XkEyXkFqcGc@._V1_QL75_UX180_CR0,4,180,266_.jpg",Ran (1985),https://www.imdb.com/title/tt0089881/?ref_=sr_i_190,https://www.imdb.com/title/tt0089881/?ref_=sr_t_190,190. Ran,1985,2h 40m,8.2,( 152K ),"In Medieval Japan, an elderly warlord retires, handing over his empire to his three sons. However, he vastly underestimates how the new-found power will corrupt them and cause them to turn on each other...and him.",R,97.0,Action_Adventure,images\189.jpg,,True
"https://m.media-amazon.com/images/M/MV5BOTY0YzY3MTMtOWQ5Yi00ODY2LThhOGMtMzFlMjhlODcxOGU1XkEyXkFqcGc@._V1_QL75_UY266_CR10,0,180,266_.jpg",Tumbbad (2018),https://www.imdb.com/title/tt8239946/?ref_=sr_i_191,https://www.imdb.com/title/tt8239946/?ref_=sr_t_191,191. Tumbbad,2018,1h 48m,8.2,( 75K ),A mythological story about a goddess who created the entire universe. The plot revolves around the consequences when humans build a temple for her first-born.,Not Rated,,Drama_Crime,images\190.jpg,,True
"https://m.media-amazon.com/images/M/MV5BZTllZDYyNjEtY2RmMS00NmJhLWI4ODAtMTQ0NWFiZTJhZjA0XkEyXkFqcGc@._V1_QL75_UX180_CR0,6,180,266_.jpg","Marilyn Monroe, Tony Curtis, and Jack Lemmon in Some Like It Hot (1959)",https://www.imdb.com/title/tt0053291/?ref_=sr_i_192,https://www.imdb.com/title/tt0053291/?ref_=sr_t_192,192. Some Like It Hot,1959,2h 1m,8.2,( 304K ),"After two male musicians witness a mob hit, they flee the state in an all-female band disguised as women, but further complications set in.",Approved,98.0,Drama_Crime,images\191.jpg,,True
"https://m.media-amazon.com/images/M/MV5BZGI4OTk4MDMtYmQ1Ni00YTUzLTkyYTktZGUwMjMyN2M4NjQ5XkEyXkFqcGc@._V1_QL75_UX180_CR0,5,180,266_.jpg",Paul Newman and Robert Redford in The Sting (1973),https://www.imdb.com/title/tt0070735/?ref_=sr_i_193,https://www.imdb.com/title/tt0070735/?ref_=sr_t_193,193. The Sting,1973,2h 9m,8.2,( 300K ),Two grifters team up to pull off the ultimate con.,PG,83.0,Drama_Crime,images\192.jpg,,True
"https://m.media-amazon.com/images/M/MV5BMjhjMGYyMjAtMzJkYy00NzhlLWIwY2MtMWQ2ODIxZDUyOGYyXkEyXkFqcGc@._V1_QL75_UY266_CR0,0,180,266_.jpg",Brigitte Helm in Metropolis (1927),https://www.imdb.com/title/tt0017136/?ref_=sr_i_194,https://www.imdb.com/title/tt0017136/?ref_=sr_t_194,194. Metropolis,1927,2h 33m,8.2,( 201K ),"In a futuristic city sharply divided between the working class and the city planners, the son of the city's mastermind falls in love with a working-class prophet who predicts the coming of a savior to mediate their differences.",Passed,98.0,Romance,images\193.jpg,,True
"https://m.media-amazon.com/images/M/MV5BNTRmOTcyYmYtMTIwNi00ZGYyLTk4YjYtZGJlZTgwZGY0NGQyXkEyXkFqcGc@._V1_QL75_UX180_CR0,3,180,266_.jpg",Clint Eastwood and Lee Van Cleef in For a Few Dollars More (1965),https://www.imdb.com/title/tt0059578/?ref_=sr_i_195,https://www.imdb.com/title/tt0059578/?ref_=sr_t_195,195. For a Few Dollars More,1965,2h 12m,8.2,( 300K ),Two bounty killers with similar intentions but different motivations team up to take down a psychotic Mexican outlaw before he and his gang can carry out an audacious bank robbery.,R,74.0,Horror_Thriller,images\194.jpg,,True
"https://m.media-amazon.com/images/M/MV5BYTgyMTlkZTgtMTMxYi00Mjk5LTg2NTMtNGYyMDVlZWM0NmZjXkEyXkFqcGc@._V1_QL75_UY266_CR2,0,180,266_.jpg",Vicky Kaushal in Uri: The Surgical Strike (2019),https://www.imdb.com/title/tt8291224/?ref_=sr_i_196,https://www.imdb.com/title/tt8291224/?ref_=sr_t_196,196. Uri: The Surgical Strike,2019,2h 18m,8.2,( 83K ),Major Vihaan Singh Shergill leads an elite Para Special Forces unit to execute a high stakes retaliatory strike across the border. He navigates personal grief and military bureaucracy to dismantle the infrastructure of a militant cell.,,,Drama_Crime,images\195.jpg,,True
"https://m.media-amazon.com/images/M/MV5BZDA4ODhlMzctNGRmYi00NmViLTkxZGYtZjRkNGQ5YzYwYWVlXkEyXkFqcGc@._V1_QL75_UX180_CR0,0,180,266_.jpg","Joan Cusack, Jason Schwartzman, Rashida Jones, Sergio Pablos, Will Sasso, J.K. Simmons, and Neda Margrethe Labba in Klaus (2019)",https://www.imdb.com/title/tt4729430/?ref_=sr_i_197,https://www.imdb.com/title/tt4729430/?ref_=sr_t_197,197. Klaus,2019,1h 36m,8.2,( 236K ),"A simple act of kindness always sparks another, even in a frozen, faraway place. When Smeerensburg's new postman, Jesper, befriends toymaker Klaus, their gifts melt an age-old feud and deliver a sleigh full of holiday traditions.",PG,65.0,Drama_Crime,images\196.jpg,,True
"https://m.media-amazon.com/images/M/MV5BMTY2MTAzODI5NV5BMl5BanBnXkFtZTgwMjM4NzQ0MjE@._V1_QL75_UX180_CR0,2,180,266_.jpg","Poster for 50th anniversary rerelease, 1 sheet movie poster app. 27"" x 40""",https://www.imdb.com/title/tt0042192/?ref_=sr_i_198,https://www.imdb.com/title/tt0042192/?ref_=sr_t_198,198. All About Eve,1950,2h 18m,8.2,( 149K ),A seemingly timid but secretly ruthless ingénue insinuates herself into the lives of an aging Broadway star and her circle of theater friends.,Approved,98.0,Drama_Crime,images\197.jpg,,True
"https://m.media-amazon.com/images/M/MV5BZWZlMjNhNzgtZGRhOS00Y2U5LThjOTctODNjZTI0ZTBiYzBhXkEyXkFqcGc@._V1_QL75_UX180_CR0,5,180,266_.jpg",Children of Heaven (1997),https://www.imdb.com/title/tt0118849/?ref_=sr_i_199,https://www.imdb.com/title/tt0118849/?ref_=sr_t_199,199. Children of Heaven,1997,1h 29m,8.2,( 90K ),"After a boy loses his sister's pair of shoes, he goes on a series of adventures in order to find them. When he can't, he tries a new way to ""win"" a new pair.",PG,77.0,Action_Adventure,images\198.jpg,,True
"https://m.media-amazon.com/images/M/MV5BMjIzMzAyMzg1Nl5BMl5BanBnXkFtZTgwMzMyNzk0MTE@._V1_QL75_UY266_CR2,0,180,266_.jpg",Lamberto Maggiorani and Enzo Staiola in Bicycle Thieves (1948),https://www.imdb.com/title/tt0040522/?ref_=sr_i_200,https://www.imdb.com/title/tt0040522/?ref_=sr_t_200,200. Bicycle Thieves,1948,1h 29m,8.2,( 192K ),"In post-war Italy, a working-class man's bicycle is stolen, endangering his efforts to find work. He and his son set out to find it.",Not Rated,,Action_Adventure,images\199.jpg,,True
"https://m.media-amazon.com/images/M/MV5BMDRlZWFkMjEtYmYyZi00MmE5LWIzMzUtYmM2N2M5Y2UxZDJjXkEyXkFqcGc@._V1_QL75_UY266_CR2,0,180,266_.jpg","Tabu, Ajay Devgn, Shriya Saran, Ishita Dutta, and Mrunal Jadhav in Drishyam (2015)",https://www.imdb.com/title/tt4430212/?ref_=sr_i_201,https://www.imdb.com/title/tt4430212/?ref_=sr_t_201,201. Drishyam,2015,2h 43m,8.2,( 109K ),"Desperate measures are taken by a man who tries to save his family from the dark side of the law, after they commit an unexpected crime.",Not Rated,,Horror_Thriller,images\200.jpg,,True
"https://m.media-amazon.com/images/M/MV5BZmQzZjVkZTUtYjI4ZC00ZDJmLWI0ZDUtZTFmMGM1Mzc5ZjIyXkEyXkFqcGc@._V1_QL75_UY266_CR4,0,180,266_.jpg",K.G.F: Chapter 2 (2022),https://www.imdb.com/title/tt10698680/?ref_=sr_i_202,https://www.imdb.com/title/tt10698680/?ref_=sr_t_202,202. K.G.F: Chapter 2,2022,2h 46m,8.2,( 169K ),"In the blood-soaked Kolar Gold Fields, Rocky's name strikes fear into his foes, while the government sees him as a threat to law and order. Rocky must battle threats from all sides for unchallenged supremacy.",Not Rated,,Horror_Thriller,images\201.jpg,,True
"https://m.media-amazon.com/images/M/MV5BYzFkODA1N2QtY2UyMC00NTMwLWEyNzctMmE3YjIzNzE1MzY4XkEyXkFqcGc@._V1_QL75_UX180_CR0,2,180,266_.jpg",Toshirô Mifune and Tatsuya Nakadai in Yojimbo (1961),https://www.imdb.com/title/tt0055630/?ref_=sr_i_203,https://www.imdb.com/title/tt0055630/?ref_=sr_t_203,203. Yojimbo,1961,1h 50m,8.2,( 143K ),A crafty ronin comes to a town divided by two criminal gangs and decides to play them against each other to free the town.,Not Rated,93.0,Drama_Crime,images\202.jpg,,True
"https://m.media-amazon.com/images/M/MV5BOWM1YjFmODEtMWNhMC00YmI1LWI0Y2EtYzg0YTBhZWI4ODE3XkEyXkFqcGc@._V1_QL75_UX180_CR0,2,180,266_.jpg","Humphrey Bogart, Tim Holt, and Walter Huston in The Treasure of the Sierra Madre (1948)",https://www.imdb.com/title/tt0040897/?ref_=sr_i_204,https://www.imdb.com/title/tt0040897/?ref_=sr_t_204,204. The Treasure of the Sierra Madre,1948,2h 6m,8.2,( 141K ),Two down-on-their-luck Americans searching for work in 1920s Mexico convince an old prospector to help them mine for gold in the Sierra Madre Mountains.,Approved,98.0,Drama_Crime,images\203.jpg,,True
"https://m.media-amazon.com/images/M/MV5BNWQyMmJkYTItNDUyYS00MjgwLWFmYjUtOWQ1NmRjOGZlOTZhXkEyXkFqcGc@._V1_QL75_UX180_CR0,6,180,266_.jpg",Manoj Bajpayee and Nawazuddin Siddiqui in Gangs of Wasseypur (2012),https://www.imdb.com/title/tt1954470/?ref_=sr_i_205,https://www.imdb.com/title/tt1954470/?ref_=sr_t_205,205. Gangs of Wasseypur,2012,5h 21m,8.2,( 114K ),"A clash between Sultan and Shahid Khan leads to the expulsion of Khan from Wasseypur, and ignites a deadly blood feud spanning three generations.",Not Rated,89.0,Horror_Thriller,images\204.jpg,,True
"https://m.media-amazon.com/images/M/MV5BZjc5OWIzOTgtMmM2ZS00ZjZhLTkyZWItMTFjYTc0NWQ4NzhkXkEyXkFqcGc@._V1_QL75_UY266_CR2,0,180,266_.jpg",Tabu and Ayushmann Khurrana in Andhadhun (2018),https://www.imdb.com/title/tt8108198/?ref_=sr_i_206,https://www.imdb.com/title/tt8108198/?ref_=sr_t_206,206. Andhadhun,2018,2h 19m,8.2,( 116K ),"A series of mysterious events change the life of a blind pianist, who must now report a crime that he should technically know nothing of.",Not Rated,,Drama_Crime,images\205.jpg,,True
"https://m.media-amazon.com/images/M/MV5BNzEzYjhkYTctMWNmZS00MTc5LWI4OWUtZjFkNzNkYTNkMTJlXkEyXkFqcGc@._V1_QL75_UX180_CR0,2,180,266_.jpg","Hiro Shimono, Daisuke Hirakawa, Satoshi Hino, Yoshitsugu Matsuoka, Natsuki Hanae, and Akari Kitô in Demon Slayer: Kimetsu no Yaiba - The Movie: Mugen Train (2020)",https://www.imdb.com/title/tt11032374/?ref_=sr_i_207,https://www.imdb.com/title/tt11032374/?ref_=sr_t_207,207. Demon Slayer: Kimetsu no Yaiba - The Movie: Mugen Train,2020,1h 57m,8.2,( 100K ),"After his family was brutally murdered and his sister turned into a demon, Tanjiro Kamado's journey as a demon slayer began. Tanjiro and his comrades embark on a new mission aboard the Mugen Train, on track to despair.",R,72.0,Horror_Thriller,images\206.jpg,,True
